user,item,rating
387,2330,3.0
109,329,3.0
274,6610,3.0
580,1986,3.0
599,2103,3.5
68,6648,2.0
42,2037,3.0
182,143,2.5
78,7014,2.0
284,338,4.0
159,6242,5.0
420,6295,4.5
91,4271,4.5
111,9280,0.5
599,7299,2.5
159,7059,5.0
91,508,4.0
82,2825,4.0
61,915,4.5
362,4672,5.0
58,296,5.0
448,3418,4.0
533,916,5.0
610,8873,3.5
555,1181,5.0
280,3193,4.0
325,1872,4.0
453,2624,3.0
599,803,4.0
437,435,3.0
517,7355,2.0
562,2783,4.0
57,452,2.0
353,135,5.0
95,3827,4.0
182,414,4.5
477,1571,3.5
226,5723,4.0
517,3669,4.0
586,8678,5.0
438,3727,3.0
560,915,3.5
198,98,3.0
419,3137,3.0
422,1872,3.0
469,1999,3.0
177,729,5.0
143,515,3.0
564,5213,4.0
300,278,4.0
64,2459,2.0
219,6137,5.0
534,7196,3.0
249,5299,4.0
600,4343,4.5
10,7347,3.0
606,5885,4.0
571,1014,2.0
111,3568,3.0
495,1939,5.0
603,459,3.0
297,1298,5.0
382,8706,3.0
475,3212,4.5
45,1060,2.0
89,9032,2.0
232,5720,4.5
217,1076,5.0
89,3983,5.0
437,967,4.0
562,1224,4.5
462,2292,2.0
177,4296,2.5
608,652,3.0
448,8973,3.5
175,2681,5.0
68,6555,5.0
385,245,3.0
82,315,4.5
305,898,5.0
24,7962,3.0
45,2022,5.0
382,6785,1.5
438,1146,4.0
43,284,5.0
476,258,3.0
131,812,3.5
453,225,4.0
409,2084,3.0
414,731,2.5
524,326,5.0
448,8044,2.5
68,7452,4.0
217,364,2.0
50,8523,3.0
474,426,3.0
603,2078,5.0
66,1757,3.5
21,7449,3.0
599,3048,3.5
182,2703,4.5
331,4422,3.0
64,4112,4.5
305,7757,4.0
599,7267,2.5
578,6624,4.0
1,1997,3.0
28,6659,4.0
603,922,5.0
586,7117,4.0
381,3007,4.0
378,7242,4.5
28,3137,3.5
607,1821,3.0
524,456,3.0
431,686,3.0
560,6437,4.0
606,4319,2.5
200,5252,1.0
292,511,3.0
280,1,4.5
19,1517,3.0
181,113,3.0
580,1218,4.0
448,5950,3.5
573,1174,0.5
520,1917,4.0
294,1571,3.0
469,712,4.0
525,2942,4.0
7,5818,2.0
489,5370,2.5
503,5085,5.0
462,2014,3.5
274,940,3.5
288,13,2.0
594,1687,4.0
42,2987,4.0
186,2249,5.0
140,3555,4.0
509,7308,3.5
307,3600,2.5
483,2377,4.0
309,3640,4.5
202,2077,5.0
414,2402,4.0
57,2221,4.0
561,6299,4.5
600,819,3.0
445,4171,2.0
286,98,5.0
406,3982,5.0
495,6205,1.0
599,5585,1.5
414,2126,3.0
115,2803,3.0
590,785,3.0
65,4940,3.5
182,1267,3.0
149,1057,3.0
608,2077,4.5
199,1431,4.0
469,956,4.0
162,451,5.0
144,250,4.0
21,8422,4.5
287,1307,3.0
212,2038,3.0
520,4937,3.5
606,3850,4.0
474,3017,3.0
221,987,4.5
596,4346,3.0
125,4843,5.0
477,377,3.0
111,6430,3.0
610,7839,3.5
322,1183,3.5
292,2654,3.0
480,6205,3.5
438,2553,3.5
246,3168,4.5
3,566,0.5
480,2545,1.5
346,861,3.5
234,1644,3.0
182,2326,3.0
105,3828,4.0
160,3286,5.0
64,4523,4.0
39,781,3.0
425,3760,4.0
230,3911,4.0
419,99,4.0
123,6139,4.0
308,794,1.0
237,7759,3.0
298,5725,3.0
436,514,4.0
495,3148,4.5
541,411,3.0
380,5064,5.0
603,2607,3.0
111,1150,3.0
380,3642,4.0
328,907,4.5
186,337,4.0
68,4900,4.5
15,915,5.0
570,1055,3.0
448,3096,2.0
599,920,3.0
398,899,5.0
453,1307,5.0
448,7513,2.5
222,8114,2.0
151,117,3.0
304,1076,4.0
597,682,4.0
248,9587,2.5
219,6380,2.0
232,4852,4.5
564,8529,1.0
105,6756,5.0
52,6397,3.0
339,1267,4.5
560,7347,0.5
182,127,3.5
489,7366,3.0
132,810,3.0
44,18,4.0
318,419,4.0
423,98,4.0
586,1057,5.0
462,191,4.0
599,1618,2.0
480,3465,4.0
474,1837,2.5
318,9671,5.0
191,274,4.0
51,3544,4.5
524,593,4.0
561,8458,4.0
445,1503,3.5
221,1348,4.5
448,7418,3.5
524,506,4.0
89,8087,3.0
318,707,3.5
368,1381,3.0
479,3788,2.0
477,1135,2.0
249,1459,3.0
23,922,3.5
182,435,4.5
520,3230,4.0
304,1073,3.0
547,2196,3.0
522,8378,5.0
372,139,4.0
538,3980,5.0
339,4795,5.0
156,2544,4.5
45,610,4.0
309,906,4.0
462,6469,4.0
509,6046,3.5
175,5815,5.0
599,790,3.5
577,432,3.0
314,616,3.0
448,7129,3.0
6,485,3.0
453,2904,4.0
477,4919,3.0
51,633,5.0
451,432,3.0
15,5881,5.0
369,124,3.0
80,7356,4.5
599,2288,3.5
156,2097,3.5
254,1373,1.0
372,819,4.0
448,3951,2.5
220,6870,3.5
510,3634,2.5
282,4355,5.0
414,3,4.0
414,616,4.0
73,7251,1.0
222,6622,3.0
140,2013,4.0
385,145,3.0
378,896,4.5
135,2417,4.0
327,278,4.5
177,2688,2.0
324,2906,1.0
414,7971,4.0
536,254,1.0
599,3341,2.0
104,6490,3.0
1,552,5.0
140,2221,4.0
607,1057,1.0
86,3137,4.5
414,2764,2.0
169,535,3.0
310,3309,1.0
599,1498,2.5
597,1258,5.0
98,5364,5.0
321,21,3.0
117,386,3.0
190,4171,5.0
539,7138,5.0
326,3870,4.5
182,2560,4.5
232,3983,3.0
28,902,4.0
91,432,3.0
177,4137,4.0
599,8197,1.5
437,180,4.0
480,511,4.5
365,8674,3.5
561,1939,4.0
603,3525,1.0
557,278,4.5
448,4520,3.5
534,969,5.0
243,379,5.0
483,2694,4.0
274,1920,2.0
511,8046,4.0
394,486,4.0
608,4322,4.0
321,326,4.0
452,3229,4.0
169,2097,4.5
525,8664,4.5
273,456,3.0
47,827,4.0
425,2354,3.0
232,5160,3.5
357,278,4.0
408,8279,4.0
567,6867,3.5
215,2192,3.5
141,8355,5.0
307,6694,4.5
4,1374,4.0
233,8947,2.0
567,6944,0.5
480,2193,2.5
298,6435,0.5
119,6397,3.5
414,4542,3.0
103,8287,3.5
429,142,3.0
462,2078,2.5
414,3973,2.0
586,1135,4.0
103,8450,4.5
21,685,3.0
141,323,4.0
361,6631,4.0
105,9525,5.0
546,1907,2.0
19,1372,1.0
284,141,1.0
552,2372,4.0
119,7356,4.0
249,990,4.5
480,2512,4.0
387,1404,3.5
422,1,4.0
31,507,5.0
68,2440,4.5
267,2174,1.0
307,32,3.5
304,838,3.0
517,303,2.5
610,2581,3.0
525,1603,3.5
226,3899,4.0
603,893,4.0
230,33,2.0
177,7440,3.5
414,3566,4.0
387,940,3.0
608,3007,4.5
120,911,5.0
385,1003,3.0
249,9575,4.5
67,3634,2.0
198,614,4.0
513,603,5.0
304,1939,4.0
555,2008,3.0
274,1939,4.0
419,5254,4.0
597,1773,5.0
18,2223,3.0
103,3980,4.0
586,2193,4.0
448,2799,1.5
586,7676,4.5
182,3760,2.0
119,1623,4.0
365,8294,2.0
53,2015,5.0
348,225,4.5
135,3218,3.0
41,8674,0.5
483,456,4.0
489,214,3.0
328,419,2.0
298,2680,0.5
199,949,5.0
600,984,5.0
50,8946,1.5
381,6176,3.5
489,3710,2.5
304,255,4.0
584,203,4.0
594,3330,0.5
292,7602,3.0
480,3917,4.0
28,6632,3.0
590,630,2.0
140,2319,4.0
395,198,3.0
225,1991,2.0
592,157,3.0
149,1261,5.0
274,1824,1.5
362,44,4.5
410,1146,2.0
503,4355,3.0
19,916,3.0
357,781,4.5
448,2329,3.0
365,6806,3.5
414,2276,4.0
597,1442,4.0
601,7286,5.0
348,863,4.5
509,7616,3.0
90,526,5.0
414,2112,2.0
606,5508,4.0
105,6389,4.0
91,1710,4.0
608,1030,2.0
135,3386,2.0
140,2425,4.0
474,2371,4.0
474,681,4.0
266,258,5.0
298,386,2.0
206,651,5.0
63,326,4.0
162,240,5.0
112,1939,5.0
484,3481,4.0
380,8046,4.0
202,309,3.0
275,824,5.0
596,475,4.0
33,124,3.0
20,2536,5.0
1,2570,4.0
385,6,3.0
448,6863,3.0
33,1183,3.0
448,93,3.0
414,3081,3.0
606,1641,3.5
514,6008,2.5
156,2655,4.0
414,6030,4.0
31,335,5.0
133,419,3.0
45,1073,5.0
454,4771,5.0
203,6614,4.0
428,2965,3.0
555,1073,3.0
318,8576,4.0
606,4339,4.0
404,327,3.0
288,5251,4.5
275,758,4.0
600,4608,4.5
334,6801,3.0
58,230,3.0
560,2028,3.5
249,1734,4.5
1,1858,5.0
414,2476,4.0
104,5157,4.0
312,2099,1.0
64,6059,4.0
6,798,3.0
337,581,4.0
264,3672,1.5
91,2255,3.0
254,5835,5.0
555,743,3.0
288,3815,4.0
20,2983,2.0
63,7356,3.5
81,326,1.0
36,759,2.5
570,686,2.5
274,5372,3.5
140,4641,5.0
305,686,3.5
220,794,5.0
17,2620,4.0
414,1150,3.0
129,5657,4.5
448,5731,2.5
196,2671,5.0
606,5327,4.0
500,323,3.0
603,904,4.0
610,8095,2.0
474,4202,3.5
608,1872,5.0
62,6401,3.5
274,610,3.0
143,6642,3.0
227,6330,3.5
28,85,2.0
169,177,3.5
474,1001,4.0
380,6694,5.0
140,4546,3.0
546,325,3.0
590,2221,4.0
472,2440,3.5
571,126,2.0
288,2076,3.5
11,6,5.0
247,863,2.0
76,3137,4.5
377,4985,4.0
353,168,3.0
436,505,4.0
105,9122,4.0
411,323,4.0
270,616,4.0
453,1286,4.0
346,1797,3.0
590,2957,2.0
239,6518,5.0
522,5902,4.0
562,6694,4.0
414,4905,4.5
339,6315,5.0
345,2637,4.5
212,9445,2.5
567,9257,1.5
414,4842,4.0
167,93,4.0
447,193,4.0
555,3048,3.0
182,124,2.5
438,139,4.0
465,829,4.0
385,501,3.0
414,143,3.0
84,794,3.0
489,4229,0.5
377,2760,4.0
254,2993,4.5
348,7785,5.0
380,1486,4.0
209,900,5.0
341,6614,4.0
129,4203,4.5
469,952,3.0
610,2199,5.0
10,5768,2.5
113,1345,3.0
224,225,2.0
599,2918,3.0
534,5806,4.0
599,1401,2.0
599,3788,4.0
126,509,4.0
438,4154,3.5
414,5988,4.0
226,5973,2.5
48,1183,5.0
318,3192,3.5
599,4869,2.5
135,646,4.0
438,4346,3.5
2,6237,4.0
380,6781,3.0
274,6318,3.0
586,6097,4.5
437,462,5.0
171,514,5.0
323,8566,4.0
68,4716,2.0
599,1779,2.5
610,7123,3.0
66,5251,5.0
608,3353,2.0
528,6694,5.0
294,2512,3.0
413,6430,5.0
292,5381,3.5
590,6758,3.0
597,1488,3.0
314,384,3.0
337,593,5.0
288,2288,2.0
373,6,5.0
195,3460,1.0
462,975,5.0
279,7356,4.0
298,2999,2.0
493,3274,5.0
606,2995,4.5
1,1224,5.0
600,3682,2.5
219,177,2.0
307,4927,3.5
161,2534,3.5
497,8435,5.0
217,1546,2.0
222,98,4.0
600,510,2.5
119,7467,4.0
599,4928,2.0
477,5113,4.0
608,828,4.0
59,997,5.0
380,9196,4.0
381,1549,3.0
402,437,5.0
193,6582,5.0
42,1232,3.0
249,4329,3.5
438,21,3.5
375,32,5.0
525,5917,3.5
480,36,2.5
524,19,3.0
414,3422,3.0
483,7920,3.0
27,2309,4.0
297,308,4.0
537,6678,5.0
449,2036,2.5
448,1519,4.0
600,90,4.5
232,6051,1.5
287,4059,4.5
346,1284,3.5
474,6226,3.5
312,1057,4.0
555,2757,5.0
254,3190,5.0
19,2103,3.0
470,595,4.0
603,159,4.0
555,2027,3.0
380,3634,5.0
184,9537,4.5
610,4767,3.5
462,6294,4.0
362,4346,4.0
318,3137,4.0
357,7062,4.5
268,1189,2.0
387,384,2.5
594,335,4.5
274,2467,2.0
274,1401,3.5
380,901,5.0
232,6960,3.5
474,1650,4.0
331,3564,3.0
84,878,4.0
517,399,2.5
292,7429,3.0
292,508,4.0
430,3282,2.0
443,4132,5.0
353,314,2.0
466,5364,3.5
5,53,5.0
353,230,3.0
414,1108,3.0
464,1073,4.5
125,4523,3.0
249,7180,3.5
374,278,4.0
210,9604,5.0
489,5781,3.5
448,6966,4.0
292,8183,3.5
309,3840,4.0
227,399,4.0
96,2215,3.0
441,2440,5.0
555,1119,3.0
474,712,4.0
232,5893,2.0
41,4608,5.0
368,1076,3.0
274,4928,4.0
555,1537,5.0
305,7681,3.0
414,1059,3.0
357,6196,3.5
140,941,3.0
474,3226,3.0
212,5366,3.0
312,419,3.0
525,8039,3.5
601,9206,4.5
368,1962,3.0
597,423,1.0
390,4171,4.5
21,8182,3.0
590,2803,3.5
220,6417,4.5
417,3558,5.0
199,886,4.0
596,7198,3.5
304,836,5.0
306,3457,3.0
317,376,4.0
457,702,4.0
135,1073,3.0
577,462,5.0
414,942,5.0
249,8074,3.5
91,1438,3.5
305,5325,4.0
113,985,4.0
610,5930,4.0
590,6342,3.0
599,4461,2.5
448,7790,3.5
97,2983,3.0
509,8183,3.5
487,4608,3.5
124,1081,4.0
448,1516,3.0
314,288,3.0
422,660,4.0
492,812,4.0
200,1150,3.5
279,8435,4.5
448,7485,2.0
599,4945,3.5
610,594,4.5
580,1956,4.0
63,909,5.0
339,6057,5.0
70,2590,5.0
96,2285,1.0
307,6192,2.0
599,3003,2.5
290,1439,4.0
298,1129,3.5
325,2191,5.0
353,511,5.0
509,6913,2.5
20,1555,3.0
474,1438,4.0
606,1404,3.0
113,1265,3.0
387,2014,3.0
330,1545,3.5
210,2038,4.5
199,6660,3.0
380,2477,3.0
303,3938,3.5
82,3003,2.5
414,1071,4.0
29,1503,5.0
125,7630,4.0
122,4008,4.5
199,1570,3.0
307,962,4.0
304,1271,5.0
465,2779,5.0
356,2805,4.0
388,4645,2.5
249,6580,4.5
469,2052,4.0
61,2942,4.5
495,6869,5.0
151,610,4.0
477,2597,4.5
414,1803,4.0
28,6727,4.5
497,19,4.0
294,1183,4.0
580,4961,2.5
1,1559,4.0
288,3521,3.0
559,514,3.0
298,3821,2.0
526,8296,4.0
202,1493,4.0
226,3757,4.0
62,3636,4.5
482,5260,4.0
461,1322,4.5
187,338,2.0
137,781,3.0
164,990,5.0
599,5283,3.0
181,5,3.0
308,225,2.5
517,3158,1.0
517,1493,4.0
50,3881,2.0
599,1194,2.5
143,5781,3.0
298,4134,3.0
448,1989,2.0
6,198,3.0
438,254,3.5
237,6130,3.0
416,4881,4.5
307,4792,3.0
279,939,4.0
599,407,2.0
95,36,4.0
590,2553,3.5
68,8973,3.0
230,6059,4.5
608,368,3.0
496,2220,1.0
28,582,3.5
474,973,2.0
387,2193,3.5
428,85,2.0
339,3911,4.5
160,218,3.0
600,1903,3.0
405,4782,4.0
244,898,4.0
599,2544,2.5
599,3358,2.5
144,508,2.0
381,4552,4.0
38,435,5.0
414,622,3.0
328,7450,3.0
284,239,3.0
307,225,3.5
84,1068,3.0
462,6911,4.0
501,8,3.0
238,1209,4.0
356,4346,4.0
560,4942,4.0
367,2914,4.0
389,547,3.0
63,6502,4.0
177,2067,4.0
352,7289,2.0
132,4347,3.0
45,1598,4.0
305,4946,5.0
275,828,5.0
292,1937,2.0
104,6181,4.0
339,7280,4.5
288,1909,2.0
380,9619,4.0
139,5981,2.0
274,5012,4.0
274,3899,2.5
543,5956,0.5
561,3066,3.0
249,7546,3.5
527,915,5.0
288,5946,2.5
603,2596,5.0
169,1486,4.5
73,6993,3.5
352,1794,4.5
288,3610,3.5
325,832,3.0
606,4209,3.5
298,1486,3.0
490,6314,3.5
156,1046,4.0
298,4154,3.0
68,5667,1.5
460,7023,4.5
298,8967,0.5
137,211,5.0
474,6261,4.0
387,4902,3.0
608,6425,2.5
246,28,4.5
382,6305,3.5
480,836,5.0
24,1939,4.0
500,515,1.0
217,399,4.0
28,6314,3.0
312,3558,4.0
160,2568,2.0
19,365,2.0
263,4520,3.0
426,3570,5.0
219,1640,4.5
328,902,4.0
477,1395,4.0
561,2100,3.0
586,8422,4.5
313,225,3.0
540,44,4.5
298,5999,3.0
74,6149,4.0
152,7044,5.0
368,2001,2.0
380,3467,3.0
475,8330,3.5
211,7242,2.0
307,3911,3.0
129,419,3.5
469,1821,2.0
448,7612,2.0
419,198,3.0
156,3216,3.0
318,8729,4.5
19,956,3.0
520,541,3.5
599,4511,2.5
28,6891,3.5
182,1074,4.0
134,134,3.0
280,4893,5.0
312,836,5.0
351,1743,2.0
331,4008,2.5
419,909,3.0
469,1792,5.0
126,323,5.0
535,2028,5.0
509,1544,3.0
554,2144,2.0
603,3137,5.0
515,5902,5.0
448,7876,2.0
608,2127,2.0
140,3915,3.0
608,4091,3.5
370,508,4.0
571,1017,1.0
41,1187,2.0
605,7195,4.0
387,5824,2.5
410,1602,4.0
525,3911,3.5
305,8184,4.0
368,478,3.0
177,863,4.5
599,4677,1.5
458,276,4.0
338,8676,1.5
414,4283,3.0
197,1979,5.0
23,901,4.0
117,618,3.0
235,56,5.0
227,6694,4.5
339,1322,4.0
484,1544,4.5
594,608,4.0
125,8047,4.0
24,964,4.5
599,4567,1.0
8,399,3.0
199,977,5.0
414,4789,2.0
448,6435,3.0
149,939,4.0
387,828,4.5
367,3154,2.0
428,312,4.0
317,6869,4.0
318,1755,3.5
183,98,5.0
383,1882,5.0
570,301,2.5
428,1479,2.0
389,616,5.0
368,2458,3.0
432,6730,4.5
307,914,4.0
279,6806,4.5
525,987,4.0
282,1267,4.5
477,326,1.0
156,2103,3.0
178,1939,4.5
577,1603,3.0
603,1071,5.0
66,907,5.0
6,216,3.0
534,1691,4.0
474,5421,3.5
307,6294,4.5
438,4649,3.5
608,2456,1.0
331,3521,3.0
20,2975,0.5
599,2192,3.0
599,4161,2.0
393,3003,5.0
136,309,5.0
223,1291,2.0
94,510,3.0
80,3564,4.0
599,2315,3.0
596,3226,4.0
292,8278,4.5
448,6594,3.5
68,6183,2.0
414,455,2.0
198,856,4.0
182,970,4.0
314,602,3.0
414,6197,3.0
326,8046,4.5
414,4937,2.5
135,1541,4.0
156,1350,5.0
365,1158,2.0
498,7,4.0
594,5195,0.5
28,3282,3.5
83,979,3.5
20,2638,1.0
575,375,5.0
274,3765,4.0
73,7023,4.0
239,1257,4.5
462,1124,3.5
608,811,4.0
334,4602,3.5
474,4304,3.5
325,1333,4.0
599,7494,2.5
483,5584,4.5
113,777,3.0
307,3973,2.0
18,810,3.5
221,2110,3.5
219,914,2.5
16,279,4.0
369,456,4.0
604,32,4.0
122,7670,4.5
465,2765,4.0
517,6294,0.5
511,6630,3.5
20,1371,2.0
219,6757,3.0
473,2904,5.0
274,4054,2.0
610,7873,4.0
1,1617,5.0
182,978,5.0
351,6869,3.5
298,2824,0.5
160,2225,4.5
523,5778,5.0
426,3006,3.5
525,6139,4.5
318,7290,4.0
357,1544,3.5
32,298,4.0
18,534,3.5
354,3869,3.5
226,1617,4.5
18,687,4.5
249,695,4.5
68,1547,3.0
217,2027,5.0
68,93,4.5
603,200,4.0
599,7,2.5
23,1096,3.0
318,6747,3.0
517,3429,2.0
305,1187,4.5
480,5371,4.0
232,6452,3.0
477,3795,0.5
219,4223,3.0
483,7800,4.0
198,1181,4.0
560,2038,3.5
50,2354,3.0
474,3869,4.5
339,7716,3.5
91,1700,3.5
17,2291,4.5
603,2388,3.0
199,5380,3.5
209,1939,5.0
177,515,4.5
357,7196,4.0
584,139,5.0
111,8288,5.0
191,196,5.0
284,365,3.0
514,3937,2.5
287,3576,1.0
275,3225,5.0
41,511,4.0
577,986,5.0
368,958,4.0
580,1059,3.5
465,1886,2.0
562,2942,5.0
229,315,4.0
68,3550,2.5
600,5652,1.0
249,9006,3.0
608,3284,4.5
378,3634,4.5
177,1349,3.0
414,4515,3.0
492,100,5.0
414,4611,3.5
608,1704,3.5
351,3550,4.0
22,1429,5.0
95,2285,4.0
477,4567,3.0
427,1757,2.0
448,9258,1.5
275,3982,2.0
592,2,4.0
580,4454,4.0
69,2651,5.0
548,4135,5.0
153,1486,1.0
555,1298,4.0
610,5940,4.0
411,202,3.0
414,539,3.0
19,1601,3.0
587,451,5.0
140,1543,4.0
45,185,5.0
378,511,4.5
57,922,5.0
82,4617,4.0
93,547,4.0
606,4927,4.5
38,595,2.0
414,6299,4.5
187,5239,4.0
603,3134,3.0
393,4792,5.0
425,1939,3.5
167,1598,4.0
75,1379,3.0
448,379,3.0
115,1267,4.0
599,2124,2.5
477,7464,5.0
387,2476,3.5
220,593,4.0
480,5907,1.0
331,2697,2.0
425,4788,3.5
74,840,5.0
448,1062,4.0
288,1514,3.0
412,33,5.0
318,7155,4.0
590,225,5.0
477,6753,3.5
28,7014,4.5
580,323,3.0
51,1275,3.0
17,419,4.5
610,6434,4.0
307,6234,3.0
91,2505,3.0
559,464,5.0
187,6277,0.5
125,8516,4.0
471,7339,4.5
219,6694,5.0
334,198,3.5
359,1064,1.0
489,7572,3.0
42,2486,2.0
606,6614,2.5
334,603,3.5
452,1806,4.0
73,7648,4.0
51,1794,0.5
448,2124,2.0
266,487,5.0
610,9048,3.5
307,2433,1.0
600,5164,3.0
197,315,3.0
336,47,5.0
111,9404,4.0
514,1113,4.0
249,8143,3.5
148,7062,4.0
579,2016,5.0
572,743,5.0
57,732,4.0
414,2600,4.0
288,2289,5.0
353,279,5.0
16,2796,4.0
95,946,4.5
156,1602,3.0
68,1858,3.5
448,9254,0.5
474,2514,3.5
381,908,3.0
45,793,5.0
438,4428,3.5
200,6389,4.5
233,3618,4.0
474,3141,4.0
332,979,3.5
19,2035,2.0
589,623,4.0
456,638,3.0
448,8441,1.5
225,2294,3.0
119,5246,3.5
165,3218,3.0
105,8030,4.5
7,5151,3.5
263,1404,4.0
608,1430,4.5
597,922,5.0
75,898,4.5
528,4355,2.0
448,3759,4.0
298,8172,3.0
182,3857,4.5
387,3835,3.0
483,4605,4.0
280,7059,4.0
357,7356,4.0
606,3092,4.0
274,99,3.0
438,1526,4.5
161,1824,3.0
169,1972,3.0
593,315,4.0
3,1054,3.0
4,3570,4.0
74,1762,4.5
316,1481,1.5
200,3695,5.0
590,1743,1.0
414,279,4.0
194,1243,3.5
119,8241,5.0
534,8624,3.5
6,141,5.0
414,2043,2.0
117,511,5.0
393,8795,4.0
7,5295,4.5
414,4304,3.5
298,3573,2.5
73,7751,5.0
587,468,4.0
414,3980,5.0
274,6406,5.0
219,5657,4.0
469,856,5.0
415,2078,4.0
336,1284,4.0
603,3261,5.0
374,258,5.0
249,7322,3.5
599,661,4.0
105,4556,3.5
605,2588,3.5
327,660,3.5
256,3443,4.5
109,508,3.0
517,7450,3.5
232,6489,2.0
561,3540,2.0
480,578,3.5
596,8166,3.0
382,315,4.5
50,6843,3.5
480,2837,3.0
105,5835,4.5
199,706,5.0
477,513,3.0
57,399,5.0
266,250,1.0
307,185,4.0
567,1390,1.5
84,593,4.0
18,6502,3.0
190,4608,4.0
188,913,5.0
21,600,3.0
105,4420,3.5
68,3642,4.0
235,11,4.0
140,3818,3.0
603,2720,5.0
28,2966,3.0
162,124,4.0
221,5252,4.5
448,8371,2.0
125,6851,4.5
327,6492,1.0
155,1883,5.0
344,8458,5.0
603,2410,5.0
448,8599,3.0
517,8368,1.0
482,1794,4.0
41,6593,2.0
595,47,5.0
184,8721,4.0
474,3161,4.0
76,977,4.0
477,2104,0.5
552,2900,3.0
273,384,4.0
479,827,4.0
187,218,3.5
232,6391,2.0
249,8305,4.5
603,706,5.0
474,969,4.5
22,6012,2.5
62,9587,4.0
543,2444,5.0
213,915,4.5
234,2223,1.0
525,1273,3.5
429,135,5.0
424,2913,3.5
160,110,1.0
525,789,3.5
480,1002,4.5
567,9219,3.5
182,212,4.5
483,3213,2.5
186,2510,4.0
195,1050,3.0
91,1477,2.0
115,616,2.0
43,7,5.0
358,4843,3.5
414,550,3.0
474,5360,3.0
464,907,3.0
132,225,2.0
111,7330,1.5
122,7437,4.5
594,5768,4.5
50,7813,3.0
414,3069,1.0
219,3723,1.5
4,840,5.0
580,487,2.5
526,2020,4.5
464,1496,4.5
571,1580,1.0
140,971,5.0
370,2258,4.0
602,192,3.0
448,8983,1.5
474,3084,3.0
59,886,5.0
391,1883,5.0
414,981,5.0
483,1824,3.5
222,462,3.0
137,4355,4.0
232,868,2.5
316,2027,1.5
297,421,4.0
249,7864,4.0
464,337,1.5
168,5099,4.5
558,3804,5.0
390,6905,2.5
182,2037,0.5
432,4605,3.0
51,819,5.0
470,14,4.0
599,291,1.5
346,2512,4.5
292,7036,2.5
375,1516,4.0
286,2611,4.5
308,793,3.0
560,584,4.0
387,3765,3.0
489,5908,1.5
232,3485,3.0
68,922,3.0
177,4541,3.5
567,5548,0.5
239,1398,4.0
570,547,3.5
434,1477,0.5
525,2038,4.0
108,1269,5.0
490,7573,4.0
226,1445,4.0
474,4791,3.0
441,3190,4.5
100,964,3.5
50,5986,3.0
217,2551,2.0
290,296,4.0
590,1811,2.0
217,275,2.0
477,686,3.5
217,2038,4.0
156,1402,2.5
59,911,3.0
450,99,4.0
45,3057,1.0
483,6470,4.0
386,511,4.0
599,239,3.0
380,177,3.0
474,1818,2.5
307,1823,2.5
517,1430,1.5
592,338,5.0
352,2833,3.0
169,5256,2.5
28,6796,3.0
64,1046,4.0
597,1570,4.0
534,6439,4.0
480,3873,3.0
307,1016,3.5
62,8458,4.0
127,686,3.0
362,6047,4.5
91,2757,4.0
274,4830,4.0
587,1304,1.0
577,1820,3.0
391,981,5.0
68,7645,4.0
251,7339,5.0
66,1284,5.0
195,794,5.0
96,828,5.0
57,955,5.0
330,437,3.5
123,4792,3.5
606,5373,3.5
111,4069,4.0
599,4128,1.5
606,2089,3.0
249,2639,3.5
287,159,4.5
63,44,4.0
15,969,5.0
534,1383,3.5
290,1973,3.0
606,2478,4.5
105,3741,4.5
525,6986,2.0
256,8573,4.0
600,6694,3.5
127,235,3.0
560,2803,3.5
288,603,3.5
477,6727,4.5
534,8086,2.5
216,1711,5.0
334,323,4.0
84,1074,4.0
322,3431,3.5
51,83,3.0
122,7429,3.5
169,788,3.5
601,863,4.0
600,507,3.5
489,1503,3.0
76,5254,3.0
63,734,4.0
111,9539,2.5
61,511,4.0
368,360,2.0
304,34,1.0
186,1475,4.0
10,4804,4.5
563,6393,1.0
307,4278,1.5
448,1511,3.0
143,1291,4.0
597,1768,5.0
18,6992,4.5
324,2914,1.0
304,327,4.0
156,761,4.0
68,3982,3.5
353,119,3.0
414,2833,4.0
232,7015,3.5
265,2307,4.0
177,6735,3.0
156,2483,3.0
313,1060,4.0
91,1796,1.0
462,7307,4.0
115,2078,3.0
337,12,3.0
357,951,3.5
397,5085,3.5
119,4355,4.0
344,3642,2.0
168,2587,4.0
104,4194,4.0
488,17,5.0
560,4082,4.0
249,8682,4.5
590,1009,2.0
474,3205,4.0
182,3607,3.5
125,7764,4.5
42,1322,5.0
606,6261,4.0
474,4555,4.5
171,616,4.0
100,2007,4.5
411,397,3.0
274,6299,4.0
357,3052,3.5
217,1585,3.0
62,969,4.5
474,4145,3.0
279,8664,4.5
256,8789,3.5
135,1713,4.0
160,614,5.0
482,1533,0.5
182,4007,4.0
185,1545,4.0
520,6727,5.0
237,6149,3.5
123,8458,4.0
528,7420,4.5
387,1600,3.0
352,6513,3.5
220,2803,3.5
602,420,3.0
357,984,5.0
448,898,5.0
307,1174,2.5
554,708,4.0
274,5216,2.5
210,3636,4.5
434,907,4.5
510,5835,3.5
553,2512,3.5
305,4456,4.0
274,3464,1.5
362,4054,4.0
221,1741,4.0
215,3618,4.5
160,1826,5.0
607,1479,3.0
68,1522,1.0
215,1480,4.5
368,2165,2.0
84,941,5.0
33,32,3.0
198,157,4.0
62,278,4.0
606,4450,3.5
584,198,2.0
597,2281,4.0
198,1628,3.0
414,7627,3.5
